frankensim.matdb-source.v1
observation	dowfrost-pg50	inhibited-dowfrost-aqueous-50-volume-percent-propylene-glycol	Dow 2007 engineering guide, named DOWFROST aqueous solution, 50 volume percent propylene glycol	Five literal SI table rows from 40 to 60 C at 5 C spacing; Cp converted from kJ/(kg K) to J/(kg K) and viscosity from mPa s to Pa s. The concentration is glycol volume percent, NOT product volume percent or glycol mass percent. The volume reference temperature and numerical property-test pressure are unstated; their known flags are zero, not a zero-kelvin or zero-pressure measurement. The source DOWFROST concentrate is nominally 95.5 weight percent propylene glycol plus inhibitors and water; these solution tables do not describe pure propylene glycol or DOWFROST HD. All selected cells are unshaded; the source legend marks shaded cells as at or above atmospheric boiling point. Only this warm liquid subset is admitted; freezing, boiling, arbitrary pressure and other concentrations are unsupported. Linear interpolation between retained rows is an explicit engineering approximation with unstated uncertainty, not measured interior data or a certified error bound. These version-specific guide values must not be combined with the differing conductivity values in later technical data sheets. No mass-to-volume conversion is asserted without the missing reference basis. Heat and flow consumers may use frozen incompressible coefficients as an explicit approximation; this does not validate pressure dependence, coupled temperature evolution, inhibitor chemistry or corrosion protection.
curve	density-40-60c	dowfrost-pg50	density	temperature	K	kg/m3	313.15:1032.1,318.15:1028.8,323.15:1025.4,328.15:1021.9,333.15:1018.2	linear
uncertainty	density-40-60c	unstated	-	-	-	-
validity	density-40-60c	temperature	313.15	333.15	K
validity	density-40-60c	propylene_glycol_volume_fraction	0.5	0.5	1
validity	density-40-60c	source_formulation_dowfrost	1	1	1
validity	density-40-60c	phase_liquid	1	1	1
validity	density-40-60c	source_pressure_known	0	0	1
validity	density-40-60c	volume_reference_temperature_known	0	0	1
curve	cp-40-60c	dowfrost-pg50	specific_heat_capacity	temperature	K	J/kg/K	313.15:3609,318.15:3628,323.15:3648,328.15:3667,333.15:3686	linear
uncertainty	cp-40-60c	unstated	-	-	-	-
validity	cp-40-60c	temperature	313.15	333.15	K
validity	cp-40-60c	propylene_glycol_volume_fraction	0.5	0.5	1
validity	cp-40-60c	source_formulation_dowfrost	1	1	1
validity	cp-40-60c	phase_liquid	1	1	1
validity	cp-40-60c	source_pressure_known	0	0	1
validity	cp-40-60c	volume_reference_temperature_known	0	0	1
curve	k-40-60c	dowfrost-pg50	thermal_conductivity	temperature	K	W/m/K	313.15:0.353,318.15:0.355,323.15:0.358,328.15:0.360,333.15:0.362	linear
uncertainty	k-40-60c	unstated	-	-	-	-
validity	k-40-60c	temperature	313.15	333.15	K
validity	k-40-60c	propylene_glycol_volume_fraction	0.5	0.5	1
validity	k-40-60c	source_formulation_dowfrost	1	1	1
validity	k-40-60c	phase_liquid	1	1	1
validity	k-40-60c	source_pressure_known	0	0	1
validity	k-40-60c	volume_reference_temperature_known	0	0	1
curve	mu-40-60c	dowfrost-pg50	dynamic_viscosity	temperature	K	Pa*s	313.15:0.00310,318.15:0.00265,323.15:0.00228,328.15:0.00199,333.15:0.00175	linear
uncertainty	mu-40-60c	unstated	-	-	-	-
validity	mu-40-60c	temperature	313.15	333.15	K
validity	mu-40-60c	propylene_glycol_volume_fraction	0.5	0.5	1
validity	mu-40-60c	source_formulation_dowfrost	1	1	1
validity	mu-40-60c	phase_liquid	1	1	1
validity	mu-40-60c	source_pressure_known	0	0	1
validity	mu-40-60c	volume_reference_temperature_known	0	0	1
