frankensim.matdb-source.v1
observation	iapws-sr6-08-thermodynamics	ordinary-water-stable-liquid-at-p0-0.1mpa	IAPWS SR6-08(2011) thermodynamic correlations for liquid ordinary water at exact p0=0.1 MPa	Equations (1)-(3), Tables 1-3, use R=461.51805 J/(kg K), TR=10 K, Ta=593 K, and Tb=232 K. Density is rho0=1/v0 from Eq. (2); specific isobaric heat capacity is cp0 from Table 2; specific enthalpy is h0=g0+T*s0 from Table 3, with g0 from Eq. (1) and s0 from Table 2. The enthalpy reference is exactly the additive convention inherited from Eq. (1) coefficients; this source does not establish h=0 at 273.15 K or a phase-transition reference. All retained states are stable liquid at p0: 283.15-353.15 K lies above approximately 273.15 K freezing and below approximately 372.76 K boiling stated by the release. The source reports stable-region relative uncertainty 0.0001 percent for density and 0.1 percent for cp0, and no separate h0 uncertainty. It says these may be considered estimates of standard uncertainty with coverage factor k=2, but supplies no probability distribution or confidence level; no confidence is inferred here. Each 5 K linear engineering curve has 15 Decimal80 evaluated knots rounded to 15 significant digits. Against its source equation at 99 interior probes per interval, maximum relative discrepancy is 0.00392514 percent for density, 0.00787327 percent for cp0, and 0.00795566 percent for h0; these engineering interpolation discrepancies are separate from source uncertainty and are not certified global bounds. The independently linear h0 and cp0 curves do not exactly preserve dh0/dT=cp0: maximum absolute derivative discrepancy is 3.51809610 J/(kg K), and maximum interval difference between delta-h0 and integral of linear cp0 is 1.09986894 J/kg (0.00524794 percent of delta-h0), both on 283.15-288.15 K.
observation	iapws-sr6-08-viscosity	ordinary-water-stable-liquid-at-p0-0.1mpa	IAPWS SR6-08(2011) dynamic-viscosity correlation for liquid ordinary water at exact p0=0.1 MPa	Equation (7) is mu/(10^-6 Pa s)=sum ai*(T/300 K)^bi with Table 5 coefficients. All retained states are within its 253.15-383.15 K recommendation and the stable-liquid interval at p0. The source reports 1 percent uncertainty for stable liquid and says it may be considered an estimate of standard uncertainty with coverage factor k=2, but gives no probability distribution or confidence level; no confidence is inferred here. The 15 Decimal80 evaluated knots are rounded to 15 significant digits. Linear interpolation is an engineering approximation, not measured intermediate data: 99 interior probes per 5 K interval found maximum relative discrepancy 0.38334668 percent against Eq. (7), not a certified global bound.
observation	iapws-sr6-08-thermal-conductivity	ordinary-water-stable-liquid-at-p0-0.1mpa	IAPWS SR6-08(2011) thermal-conductivity correlation for liquid ordinary water at exact p0=0.1 MPa	Equation (8) is lambda/(1 W m^-1 K^-1)=sum ci*(T/300 K)^di with Table 6 coefficients. All retained states are within its 273.15-383.15 K recommendation and the stable-liquid interval at p0. The source gives approximately 1.5 percent stable-fluid relative uncertainty and says it may be considered an estimate of standard uncertainty with coverage factor k=2, but gives no probability distribution or confidence level; no confidence is inferred here. The 15 Decimal80 evaluated knots are rounded to 15 significant digits. Linear interpolation is an engineering approximation, not measured intermediate data: 99 interior probes per 5 K interval found maximum relative discrepancy 0.01887621 percent against Eq. (8), not a certified global bound.
curve	density-283.15-353.15k	iapws-sr6-08-thermodynamics	density	temperature	K	kg/m3	283.15:999.701863896191,288.15:999.102030078885,293.15:998.206546424115,298.15:997.047013399765,303.15:995.648823898004,308.15:994.032698019951,313.15:992.215763354935,318.15:990.212336636539,323.15:988.034500959727,328.15:985.692538028927,333.15:983.195254682058,338.15:980.550230813710,343.15:977.764008442566,348.15:974.842237176984,353.15:971.789788589978	linear
uncertainty	density-283.15-353.15k	unstated	-	-	-	-
validity	density-283.15-353.15k	temperature	283.15	353.15	K
validity	density-283.15-353.15k	pressure	100000	100000	Pa
validity	density-283.15-353.15k	phase_liquid	1	1	1
curve	specific-heat-capacity-283.15-353.15k	iapws-sr6-08-thermodynamics	specific_heat_capacity	temperature	K	J/kg/K	283.15:4195.14226250976,288.15:4188.54601789426,293.15:4184.18907839693,298.15:4181.44617855769,303.15:4179.89925079354,308.15:4179.26640225215,313.15:4179.35631583480,318.15:4180.03880301239,323.15:4181.22562681859,328.15:4182.85790514754,333.15:4184.89779460634,338.15:4187.32303307383,343.15:4190.12348201971,348.15:4193.29918673658,353.15:4196.85974899268	linear
uncertainty	specific-heat-capacity-283.15-353.15k	unstated	-	-	-	-
validity	specific-heat-capacity-283.15-353.15k	temperature	283.15	353.15	K
validity	specific-heat-capacity-283.15-353.15k	pressure	100000	100000	Pa
validity	specific-heat-capacity-283.15-353.15k	phase_liquid	1	1	1
curve	specific-enthalpy-283.15-353.15k	iapws-sr6-08-thermodynamics	specific_enthalpy	temperature	K	J/kg	283.15:42116.6676164573,288.15:63074.7884485232,293.15:84005.8426991350,298.15:104919.358043436,303.15:125822.290369323,308.15:146719.869088232,313.15:167616.155665124,318.15:188514.417580757,323.15:209417.382652924,328.15:230327.415122688,333.15:251246.640203514,338.15:272177.034653336,343.15:293120.495327732,348.15:314078.894377542,353.15:335054.128064086	linear
uncertainty	specific-enthalpy-283.15-353.15k	unstated	-	-	-	-
validity	specific-enthalpy-283.15-353.15k	temperature	283.15	353.15	K
validity	specific-enthalpy-283.15-353.15k	pressure	100000	100000	Pa
validity	specific-enthalpy-283.15-353.15k	phase_liquid	1	1	1
validity	specific-enthalpy-283.15-353.15k	enthalpy_reference_iapws_sr6_08_eq1	1	1	1
curve	thermal-conductivity-283.15-353.15k	iapws-sr6-08-thermal-conductivity	thermal_conductivity	temperature	K	W/m/K	283.15:0.578787260736538,288.15:0.588803201103704,293.15:0.598004651798403,298.15:0.606502307735785,303.15:0.614377013721900,308.15:0.621688136885491,313.15:0.628479719145680,318.15:0.634784981511392,323.15:0.640629605365614,328.15:0.646034107249134,333.15:0.651015542988153,338.15:0.655588716984780,343.15:0.659767027746224,348.15:0.663563047326902,353.15:0.666988907393547	linear
uncertainty	thermal-conductivity-283.15-353.15k	unstated	-	-	-	-
validity	thermal-conductivity-283.15-353.15k	temperature	283.15	353.15	K
validity	thermal-conductivity-283.15-353.15k	pressure	100000	100000	Pa
validity	thermal-conductivity-283.15-353.15k	phase_liquid	1	1	1
curve	dynamic-viscosity-283.15-353.15k	iapws-sr6-08-viscosity	dynamic_viscosity	temperature	K	Pa*s	283.15:0.00130590172775442,288.15:0.00113754782017247,293.15:0.00100156726460300,298.15:0.000889996773678782,303.15:0.000797206202267806,308.15:0.000719121449738728,313.15:0.000652733474209366,318.15:0.000595778826899312,323.15:0.000546526500545051,328.15:0.000503632591983035,333.15:0.000466039294146992,338.15:0.000432903482657885,343.15:0.000403545426497709,348.15:0.000377411408714948,353.15:0.000354046106187348	linear
uncertainty	dynamic-viscosity-283.15-353.15k	unstated	-	-	-	-
validity	dynamic-viscosity-283.15-353.15k	temperature	283.15	353.15	K
validity	dynamic-viscosity-283.15-353.15k	pressure	100000	100000	Pa
validity	dynamic-viscosity-283.15-353.15k	phase_liquid	1	1	1
