frankensim.matdb-source.v1
observation	cfast-tsv-conversion-2026-09-07	FrankenSim CFAST thermal.csv SI typed-TSV conversion	FrankenSim conversion notice, 2026-09-07	On 2026-09-07, FrankenSim converted the CFAST thermal.csv record to SI typed TSV. The change is representation and units only; it does not change the source model-input status or assert a measured specimen property.
observation	cfast-gypsum-board-type-x-5-8	Gypsum Board, Type X (5/8 in), CFAST record GYPX5/8	NIST CFAST model-input record	Source row is a CFAST textbook/model input, not a measured board specimen, a certified fire rating, or a design allowable. Product, additives/glass content, fire-test assembly, moisture state, temperature, pressure, measurement method, replicates, and uncertainty are absent. Raw record values are 0.14 W/(m K), 900 J/(kg K), 770 kg/m3, 0.016 m, and emissivity 0.9.
scalar	thermal-conductivity	cfast-gypsum-board-type-x-5-8	thermal_conductivity	0.14	W/m/K	constant
uncertainty	thermal-conductivity	unstated	-	-	-	-
validity	thermal-conductivity	source_test_temperature_known	0	0	1
validity	thermal-conductivity	source_moisture_condition_known	0	0	1
validity	thermal-conductivity	source_product_and_formulation_known	0	0	1
validity	thermal-conductivity	source_measurement_method_known	0	0	1
scalar	specific-heat-capacity	cfast-gypsum-board-type-x-5-8	specific_heat_capacity	900	J/kg/K	constant
uncertainty	specific-heat-capacity	unstated	-	-	-	-
validity	specific-heat-capacity	source_test_temperature_known	0	0	1
validity	specific-heat-capacity	source_moisture_condition_known	0	0	1
validity	specific-heat-capacity	source_product_and_formulation_known	0	0	1
validity	specific-heat-capacity	source_measurement_method_known	0	0	1
scalar	density	cfast-gypsum-board-type-x-5-8	density	770	kg/m3	constant
uncertainty	density	unstated	-	-	-	-
validity	density	source_test_temperature_known	0	0	1
validity	density	source_moisture_condition_known	0	0	1
validity	density	source_product_and_formulation_known	0	0	1
validity	density	source_measurement_method_known	0	0	1
scalar	nominal-thickness	cfast-gypsum-board-type-x-5-8	nominal_thickness	0.016	m	constant
uncertainty	nominal-thickness	unstated	-	-	-	-
validity	nominal-thickness	source_is_cfast_layer_input	1	1	1
scalar	emissivity	cfast-gypsum-board-type-x-5-8	emissivity	0.9	1	constant
uncertainty	emissivity	unstated	-	-	-	-
validity	emissivity	source_is_cfast_layer_input	1	1	1
